"","borough","neighborhood","building_class_category","tax_class","block","lot","easement","building_class","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_sqft","gross_sqft","year_built","tax_class_at_sale","building_class_at_sale","sale_price","sale_date","year_of_sale","Borough","CD","CT2010","CB2010","SchoolDist","Council","ZipCode","FireComp","PolicePrct","HealthCent","HealthArea","SanitBoro","SanitDistr","SanitSub","Address","ZoneDist1","ZoneDist2","ZoneDist3","ZoneDist4","Overlay1","Overlay2","SPDist1","SPDist2","SPDist3","LtdHeight","SplitZone","BldgClass","LandUse","Easements","OwnerType","OwnerName","LotArea","BldgArea","ComArea","ResArea","OfficeArea","RetailArea","GarageArea","StrgeArea","FactryArea","OtherArea","AreaSource","NumBldgs","NumFloors","UnitsRes","UnitsTotal","LotFront","LotDepth","BldgFront","BldgDepth","Ext","ProxCode","IrrLotCode","LotType","BsmtCode","AssessLand","AssessTot","ExemptLand","ExemptTot","YearBuilt","YearAlter1","YearAlter2","HistDist","Landmark","BuiltFAR","ResidFAR","CommFAR","FacilFAR","BoroCode","BBL","CondoNo","Tract2010","XCoord","YCoord","ZoneMap","ZMCode","Sanborn","TaxMap","EDesigNum","APPBBL","APPDate","PLUTOMapID","FIRM07_FLA","PFIRM15_FL","Version","MAPPLUTO_F","SHAPE_Leng","SHAPE_Area"
"1007",3,"PROSPECT HEIGHTS","30  WAREHOUSES","4",1122,28,"","E7","892 ATLANTIC AVENUE","",11238,0,1,1,8000,55884,1932,4,"E7",10250000,2010-06-14,2010,"BK",308,"203","2000","13",35,11238,"E219",77,36,2710,"3","08","1B","892 ATLANTIC AVENUE","M1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","E7","06",0,NA,"CUBESMART, L.P.",8000,55884,55884,0,0,0,0,0,34190,21694,"2",1,7,0,2,80,100,80,90,"E","0","N","5","2",180000,2743200,0,0,1932,2010,2011,NA,NA,6.99,0,1,2.4,3,3011220028,0,"0203",993897,187376,"16c",NA,"306 051","30407",NA,0,NA,"1",NA,NA,"17V1.1",0,364.44567605,8165.43584261
"1008",3,"OCEAN PARKWAY-SOUTH","01 ONE FAMILY HOMES","1",6681,355,"","A3","451 AVENUE S","",11223,1,0,1,6000,2914,1920,1,"A3",10250000,2011-05-05,2011,"BK",315,"414.02","2001","21",47,11223,"E254",61,37,8510,"3","15","1D","451 AVENUE S","R2X",NA,NA,NA,NA,NA,"OP",NA,NA,NA,"N","A3","01",0,NA,"LISA CATTAN, TRUSTEE",6000,2914,0,2914,0,0,0,0,0,0,"2",1,2,1,1,60,100,26.5,67,NA,"1","N","3","2",19355,79686,0,0,1920,0,0,NA,NA,0.49,1.02,0,1,3,3066810355,0,"041402",993000,158780,"28c",NA,"314 043","32005",NA,0,NA,"1",NA,NA,"17V1.1",0,324.183032648,5998.90259538
"1009",3,"GOWANUS","26  OTHER HOTELS","4",980,75,"","H4","370 4 AVENUE","",11215,0,1,1,11000,25568,2006,4,"H4",10250000,2014-07-23,2014,"BK",306,"119","1023","15",39,11215,"E239",78,38,4300,"3","06","4C","370 4 AVENUE","C8-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","H4","05",0,NA,"AH PROPERTY LLC",11000,25568,3196,0,3196,0,0,0,0,0,"2",1,8,0,1,55.5,200,50,60,NA,"1","N","5","2",495000,3748500,0,3253500,2006,0,0,NA,NA,2.32,0,2,4.8,3,3009800075,0,"0119",987856,184548,"16c",NA,"306 025","30402",NA,0,NA,"1",NA,NA,"17V1.1",0,528.104737135,11823.5853313
"1010",3,"BROOKLYN HEIGHTS","01 ONE FAMILY HOMES","1",262,5,"","A5","81 STATE STREET","",11201,1,0,1,1659,3288,1900,1,"A5",10250000,2015-07-27,2015,"BK",302,"7","2000","13",33,11201,"E224",84,38,2300,"3","02","2A","81 STATE STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","A5","01",0,NA,"CHAUNCY SHEPARD, LLC",1659,3288,0,3288,0,0,0,0,0,0,"2",1,3,1,1,22.5,73.75,23,48,NA,"3","N","5","2",8987,115776,0,0,1900,0,0,"Brooklyn Heights Historic District",NA,1.98,2.43,0,4.8,3,3002620005,0,"0007",985276,191280,"16c",NA,"302 011","30107",NA,0,NA,"1",NA,NA,"17V1.1",0,196.936689866,1685.94643583
"1011",3,"WILLIAMSBURG-SOUTH","07  RENTALS - WALKUP APARTMENTS","2B",2464,32,"","C1","409 BROADWAY","",11211,10,0,10,2500,15278,2006,2,"C1",10250000,2015-08-17,2015,"BK",301,"527","3002","14",34,11211,"L104",90,30,600,"3","01","2J","409 BROADWAY","R6",NA,NA,NA,"C2-3",NA,NA,NA,NA,NA,"N","C1","02",0,"P","THG BROADWAY LLC",2500,15278,0,15278,0,0,0,0,0,0,"2",1,6,10,10,25,100,25,90,NA,"0","N","5","5",14783,482583,0,423945,2006,0,0,NA,NA,6.11,2.43,0,4.8,3,3024640032,0,"0527",997119,196928,"13b",NA,"303 017","30806",NA,0,NA,"1",NA,NA,"17V1.1",0,256.706546765,2422.11015996
"1012",3,"BUSHWICK","23 LOFT BUILDINGS","4",3148,17,"","L3","114 FORREST STREET","",11206,0,13,13,10000,30340,1931,4,"L3",10250000,2017-06-29,2017,"BK",304,"425","3000","32",34,11206,"E218",83,34,2200,"3","04","1B","114 FORREST STREET","M1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","L3","06",0,"P","TJS INDUSTRIES LTD.",10000,30340,30340,0,0,0,0,30340,0,0,"2",1,4,0,13,100,100,90,84,NA,"1","N","5","0",135000,1091250,0,0,1931,2003,0,NA,NA,3.03,0,1,2.4,3,3031480017,0,"0425",1003117,195379,"13b",NA,"309 009","31101",NA,0,NA,"1",NA,NA,"17V1.1",0,401.86812479,10074.1702614
"1013",3,"BROOKLYN HEIGHTS","13 CONDOS - ELEVATOR APARTMENTS","2",199,1103,"","R4","130 FURMAN STREET","S-401",11201,1,0,1,0,0,2015,2,"R4",10248024,2017-07-31,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",3,"PROSPECT HEIGHTS","07  RENTALS - WALKUP APARTMENTS","2",1173,43,"","C1","442 STERLING PLACE","20",11238,20,0,20,6175,16984,1911,2,"C1",10240000,2016-04-29,2016,"BK",308,"207","1001","13",35,11238,"E280",77,36,4500,"3","08","1B","442 STERLING PLACE","R6B","R6A",NA,NA,"C1-4",NA,NA,NA,NA,NA,"Y","C1","02",0,"P","STERLING PORTFOLIO 44",6175,16984,0,16984,0,0,0,0,0,0,"2",1,4,20,20,50,123.5,50,107,NA,"0","N","5","5",139050,1215900,0,0,1911,0,0,"Prospect Heights Historic District",NA,2.75,2,0,2,3,3011730043,0,"0207",994315,184988,"16c",NA,"306 054","30408",NA,0,NA,"1",NA,NA,"17V1.1",0,343.089776688,6135.72778974
"1015",3,"FLATBUSH-CENTRAL","08  RENTALS - ELEVATOR APARTMENTS","2",5123,51,"","D1","165 EAST 19TH   STREET","107",11226,107,0,107,31050,131040,1941,2,"D1",10232127,2008-06-26,2008,"BK",314,"510.01","1000","22",40,11226,"L147",70,35,7210,"3","14","1B","165 EAST 19 STREET","R7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D1","03",0,"P","165 EAST 19TH STREET",31050,131040,0,131040,0,0,0,0,0,0,"2",1,6,107,107,275,120,275,96,NA,"0","Y","5","2",272250,2518650,0,0,1941,0,0,NA,NA,4.22,4,0,4,3,3051230051,0,"051001",995062,174459,"22c",NA,"310A062","31603",NA,0,NA,"1",NA,NA,"17V1.1",0,792.693196175,31169.5397739
"1016",3,"WILLIAMSBURG-NORTH","08  RENTALS - ELEVATOR APARTMENTS","2",2372,5,"","D1","421 UNION AVENUE","",11211,29,0,29,10184,33848,2008,2,"D1",10226324,2011-06-06,2011,"BK",301,"513","3003","14",34,11211,"L104",90,30,700,"3","01","2A","421 UNION AVENUE","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","D1","03",0,"P","421 UNION AVENUE LLC",10184,33848,0,33848,0,0,0,0,0,0,"2",1,6,29,29,103.67,140,0,0,NA,"3","Y","5","2",77850,2800350,9000,2731500,2008,2008,0,NA,NA,3.32,3,2,3,3,3023720005,0,"0513",997618,199051,"13b",NA,"304 020","30805","E-138",0,NA,"1",NA,NA,"17V1.1",0,413.116597099,10119.766459
"1017",3,"COBBLE HILL","32  HOSPITAL AND HEALTH FACILITIES","4",295,14,"","I4","88-98 AMITY STREET","",11201,0,1,1,15000,40600,1966,4,"I4",10200000,2011-05-29,2011,"BK",306,"49","1002","15",39,11201,"E224",76,38,4000,"3","06","2C","94 AMITY STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","V0","11",0,NA,"FPG CH 94 AMITY, LLC",13766,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,137.66,100,0,0,NA,"0","N","5","5",112500,112500,0,0,0,0,0,NA,NA,0,2.43,0,4.8,3,3002950014,0,"0049",984898,190445,"16c",NA,"301 034","30201",NA,3002950014,"02/15/2017","1",NA,NA,"17V1.1",0,482.107934202,14263.5906403
"1018",3,"RED HOOK","27  FACTORIES","4",621,1,"","F9","688 COURT STREET","",11231,0,1,1,187283,65193,1936,4,"F9",10200000,2013-08-19,2013,"BK",306,"53","1044","15",38,11231,"L131",76,38,4100,"3","06","1D","688 COURT STREET","M3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","F5","06",0,NA,"688 COURT STREET LLC",187283,65193,65193,0,0,0,0,0,65193,0,"2",6,1,0,5,450,515,75,200,NA,"0","Y","3","5",1733850,3099150,0,0,1936,1969,0,NA,NA,0.35,0,2,0,3,3006210001,0,"0053",983361,183304,"16b",NA,"301 035","30207",NA,0,NA,"1","1","1","17V1.1",0,2286.84682984,182755.151907
"1019",3,"BEDFORD STUYVESANT","07 RENTALS - WALKUP APARTMENTS","2B",1687,25,"","C1","242 BAINBRIDGE STREET","",11233,8,0,8,2500,6900,1910,2,"C1",10200000,2017-01-30,2017,"BK",303,"381","3000","16",36,11233,"L111",81,32,3000,"3","03","4A","242 BAINBRIDGE STREET","R6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,"P","242-248 BAINBRIDGE PA",2500,6900,0,6900,0,0,0,0,0,0,"2",1,4,8,8,25,79.25,25,69.83,NA,"0","Y","5","2",2337,78192,0,0,1910,0,0,NA,NA,2.76,2,0,2,3,3016870025,0,"0381",1004423,187463,"17a",NA,"305 060","30607",NA,0,NA,"1",NA,NA,"17V1.1",0,214.117031268,1925.59413633
"1020",3,"GREENPOINT","31 COMMERCIAL VACANT LAND","4",2584,1,"","V1","378 GREENPOINT AVENUE","",11222,0,0,0,89555,0,0,4,"V1",10200000,2017-12-22,2017,"BK",301,"589","1005","14",33,11222,"L146",94,30,300,"3","01","1A","378 GREENPOINT AVENUE","M3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","V1","11",0,NA,"MOBIL  OIL CORPORATIO",89555,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,329,200.83,0,0,NA,"0","Y","3","5",653400,653400,0,0,0,0,0,NA,NA,0,0,2,0,3,3025840001,0,"0589",999771,205766,"13a",NA,"304 063","30902",NA,0,NA,"1","1","1","17V1.1",0,1415.02123052,95542.8186201
"1021",3,"FLATLANDS","21  OFFICE BUILDINGS","4",7775,51,"","K1","1728 UTICA AVENUE","",11234,0,2,2,49014,24524,1965,4,"O7",10200000,2007-06-05,2007,"BK",318,"728","2000","22",45,11234,"L159",63,35,8810,"3","18","7E","1728 UTICA AVENUE","R5",NA,NA,NA,"C1-2",NA,NA,NA,NA,NA,"N","K1","05",0,"P","SHERIDAN APARTMENTS,",49014,24524,24524,0,0,24200,0,0,0,324,"2",1,1,0,2,482.93,100,242,100,"E","1","Y","5","2",882450,2838600,0,0,1965,2008,0,NA,NA,0.5,1.25,0,2,3,3077750051,0,"0728",1004134,168618,"23a",NA,"315 031","32307",NA,0,NA,"1",NA,NA,"17V1.1",0,1185.31652415,49764.7612104
"1022",3,"GRAVESEND","22  STORE BUILDINGS","4",6650,1,"","K9","283 KINGS HIGHWAY","",11223,0,2,2,10522,19680,1921,4,"K9",10172626,2011-03-07,2011,"BK",311,"426","2004","21",44,11223,"E330",62,37,8522,"3","11","6E","287 KINGS HIGHWAY","R7A",NA,NA,NA,"C2-3",NA,NA,NA,NA,NA,"N","K1","05",0,"P","MARBO CROSS SHOP, LLC",10522,19680,19680,0,0,19680,0,0,0,0,"2",1,2,0,2,62.25,180.83,60,164,NA,"2","Y","3","2",142200,2453850,0,225000,1921,2008,0,NA,NA,1.87,4,0,4,3,3066500001,0,"0426",989801,159879,"22d",NA,"314 059","32004",NA,0,NA,"1",NA,NA,"17V1.1",0,475.748474263,10550.9706895
"1023",3,"WILLIAMSBURG-SOUTH","22  STORE BUILDINGS","4",2420,1,"","K4","229-233 ROEBLING STREET","",11211,2,2,4,3000,5986,1990,4,"K4",10150000,2014-11-14,2014,"BK",301,"523","2000","14",34,11211,"L104",90,30,600,"3","01","2B","231 ROEBLING STREET","R6",NA,NA,NA,"C2-3",NA,NA,NA,NA,NA,"N","K4","04",0,"P","225 ROEBLING LLC",7500,13518,7500,6018,0,7500,0,0,0,0,"2",1,2,2,4,75,100,100,75,NA,"3","N","3","2",270000,486900,0,0,1990,2012,0,NA,NA,1.8,2.43,0,4.8,3,3024200001,0,"0523",995571,198508,"12d",NA,"303 010","30806",NA,3024200001,"01/29/2016","1",NA,NA,"17V1.1",0,361.336192897,8017.81250768
"1024",3,"GOWANUS","30  WAREHOUSES","4",1014,1,"","E1","109 2ND AVENUE","",11215,0,1,1,19617,20000,1931,4,"E3",10150000,2015-04-06,2015,"BK",306,"121","2001","15",39,11215,"E239",78,38,4300,"3","06","5C","109 2 AVENUE","M2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","E1","06",0,NA,"THE SALVATION ARMY",19617,20000,20000,0,0,0,0,0,20000,0,"2",1,2,0,1,200,100,200,100,NA,"0","Y","3","5",175950,803700,0,0,1931,0,0,NA,NA,1.02,0,2,0,3,3010140001,0,"0121",985948,183948,"16c",NA,"301 048","30403",NA,0,NA,"1",NA,NA,"17V1.1",0,621.263740018,21634.2337753
"1025",3,"MIDWOOD","41  TAX CLASS 4 - OTHER","4",7557,124,"","K2","2166 NOSTRAND AVENUE","",11210,0,1,1,12234,25697,2013,4,"Z2",10136000,2012-01-13,2012,"BK",314,"774","1004","22",45,11210,"E281",70,35,7220,"3","14","1A","2166 NOSTRAND AVENUE","C4-4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","K2","05",0,NA,"2146 NOSTRAND AVENUE",12234,25697,25697,0,0,25697,0,0,0,0,"2",1,3,0,1,120,90.25,120,72,NA,"0","Y","5","5",275400,3479850,0,0,2013,0,0,NA,NA,2.1,4,4,4,3,3075570124,0,"0774",998706,169537,"23a",NA,"313 002","32301","E-233",3075570124,"01/03/2012","1",NA,NA,"17V1.1",0,578.553393424,12436.5742693
"1026",3,"BOROUGH PARK","08  RENTALS - ELEVATOR APARTMENTS","2",5442,6,"","D1","4701 15TH AVENUE","65",11219,65,0,65,16028,68106,1927,2,"D1",10125000,2009-12-21,2009,"BK",312,"234","2002","20",44,11219,"L148",66,39,6800,"3","12","2C","4701 15 AVENUE","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D1","03",0,NA,"4701 15TH AVENUE REAL",16028,68106,0,68106,0,0,0,0,0,0,"2",1,6,65,65,100.17,160,100.17,150,NA,"1","N","3","2",345150,2131650,0,0,1927,0,0,NA,NA,4.25,2.43,0,4.8,3,3054420006,0,"0234",988027,169936,"22c",NA,"310A006","31701",NA,0,NA,"1",NA,NA,"17V1.1",0,521.779436933,16204.7222041
"1027",3,"FLATBUSH-CENTRAL","08  RENTALS - ELEVATOR APARTMENTS","2",5086,27,"","D1","40 LINDEN BOULEVARD","36",11226,36,0,36,7588,33702,1937,2,"D1",10100000,2015-08-03,2015,"BK",314,"796.02","2001","17",40,11226,"E248",70,35,5320,"3","14","1B","40 LINDEN BOULEVARD","R7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D1","03",0,NA,"5506-40 LINDEN BLVD B",7588,33702,0,33702,0,0,0,0,0,0,"2",1,6,36,36,60,120.58,60,107.58,NA,"3","Y","5","2",153450,630900,0,0,1937,0,0,NA,NA,4.44,4,0,4,3,3050860027,0,"079602",996038,176802,"16d",NA,"310 005","31602",NA,0,NA,"1",NA,NA,"17V1.1",0,370.114903888,7577.55110119
"1028",3,"GREENPOINT","22  STORE BUILDINGS","4",2563,37,"","K2","144-150 GREENPOINT AVENUE","",11222,0,1,1,7600,14400,1931,4,"K2",10100000,2015-06-29,2015,"BK",301,"565","3001","14",33,11222,"L106",94,30,100,"3","01","1B","144 GREENPOINT AVENUE","C4-3A","R6A",NA,NA,"C2-4",NA,NA,NA,NA,NA,"Y","K2","05",0,NA,"WRE BROOKLYN PURCHASE",7600,14400,14400,0,0,14400,0,0,0,0,"2",1,2,0,1,80,95,80,90,NA,"0","N","5","5",136800,952200,0,0,1931,2005,0,"Greenpoint Historic District",NA,1.89,3,3,3,3,3025630037,0,"0565",996804,205207,"13a",NA,"304 035","30902",NA,0,NA,"1",NA,NA,"17V1.1",0,352.882940265,7688.71854271
"1029",3,"MADISON","37 RELIGIOUS FACILITIES","4",7298,41,"","M4","2442 OCEAN AVENUE","",11229,0,0,0,5030,1360,1925,4,"M4",10100000,2017-02-14,2017,"BK",315,"560","2001","22",48,11229,"E276",61,37,8710,"3","15","2C","2442 OCEAN AVENUE","R6A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","M4","08",0,"X","2442 OCEAN AVENUE, LL",5030,1360,1360,0,0,0,0,0,0,1360,"2",2,2,0,0,40,125.75,20,34,"G","1","N","5","0",105750,177300,105750,177300,1925,0,0,NA,NA,0.27,3,0,3,3,3072980041,0,"0560",997487,158635,"29a",NA,"314 023","32201",NA,0,NA,"1",NA,NA,"17V1.1",0,333.122935859,5179.78527123
"1030",3,"FORT GREENE","28  COMMERCIAL CONDOS","4",2111,1002,"","R5","1 HANSON PLACE","COM",11217,0,1,1,0,0,0,4,"R5",10100000,2008-05-22,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",3,"DOWNTOWN-FULTON MALL","14  RENTALS - 4-10 UNIT","2A",145,13,"","S9","385 BRIDGE STREET","",11201,2,2,4,2000,3200,1920,2,"S9",10089083,2012-04-18,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",3,"BEDFORD STUYVESANT","07  RENTALS - WALKUP APARTMENTS","2",1768,37,"","C7","642-652 WILLOUGHBY AVENUE","",11206,72,2,74,15000,66000,1931,2,"C7",10075075,2007-06-14,2007,"BK",303,"261","1000","16",36,11206,"L102",79,36,1800,"3","03","1B","650 WILLOUGHBY AVENUE","R6A","R6B",NA,NA,"C2-4",NA,NA,NA,NA,NA,"Y","C7","04",0,"P","WILLOUGHBY AVENUE EQU",15000,66000,2500,63500,0,2500,0,0,0,0,"2",3,5,72,74,150,100,150,88,NA,"0","N","3","5",405000,5063400,0,0,1931,0,0,NA,NA,4.4,3,0,3,3,3017680037,0,"0261",999892,192229,"13b",NA,"303 064","30609",NA,0,NA,"1",NA,NA,"17V1.1",0,511.578943885,15743.9892855
"1033",3,"RED HOOK","01 ONE FAMILY HOMES","1",556,145,"","A5","76A SULLIVAN STREET","",11231,1,0,1,1752,2733,2016,1,"A5",10061536,2017-09-15,2017,"BK",306,"53","2006","15",38,11231,"L101",76,38,4100,"3","06","1D","76A SULLIVAN STREET","R5",NA,NA,NA,"C1-3",NA,NA,NA,NA,NA,"N","A5","01",0,NA,NA,1752,2733,0,2733,0,0,0,0,0,0,"2",1,3,1,1,17.52,100,17.52,52,NA,"3","N","5","2",0,0,0,0,2016,0,0,NA,NA,1.56,1.25,0,2,3,3005560145,0,"0053",0,0,"16a",NA,"301 020","30206",NA,3005560015,"02/08/2017","1",NA,"1","17V1.1",0,237.370099796,1762.37310409
"1034",3,"WILLIAMSBURG-NORTH","17  CONDO COOPS","2",2340,1002,"","R9","20 NORTH 5TH   STREET, RU                ","",11249,0,0,0,0,0,2007,2,"R9",10049197,2013-07-11,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",3,"GREENPOINT","07  RENTALS - WALKUP APARTMENTS","",2833,32,"","","16 MONITOR STREET","",11222,0,0,0,0,0,0,2,"C1",1e+07,2009-03-06,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",3,"WILLIAMSBURG-EAST","07  RENTALS - WALKUP APARTMENTS","2",3032,1,"","C1","390 LORIMER STREET","",11206,28,0,28,8688,0,0,2,"C1",1e+07,2009-03-06,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",3,"WILLIAMSBURG-SOUTH","07  RENTALS - WALKUP APARTMENTS","",2419,16,"","","196 SOUTH 2ND   STREET","",11211,0,0,0,0,0,0,2,"C1",1e+07,2009-03-06,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",3,"SHEEPSHEAD BAY","22  STORE BUILDINGS","4",8774,6,"","K9","3078 OCEAN AVENUE","",11235,0,3,3,107360,47320,1971,4,"K9",1e+07,2010-05-06,2010,"BK",315,"600","4003","22",48,11235,"L169",61,37,8721,"3","15","3D","3078 OCEAN AVENUE","R4",NA,NA,NA,"C1-2",NA,NA,NA,NA,NA,"N","K6","05",0,NA,"OCEAN NORSE REALTY, L",107360,47320,47320,0,0,47320,0,0,0,0,"2",1,1,0,3,447.67,251.5,382,131,NA,"0","Y","3","5",1304100,3227400,0,0,1971,1993,0,NA,NA,0.44,0.9,0,2,3,3087740006,0,"0600",998302,152602,"29a",NA,"318 007","32603",NA,0,NA,"1","1","1","17V1.1",0,1389.41939419,112664.101637
"1039",3,"BOERUM HILL","14  RENTALS - 4-10 UNIT","2A",180,52,"","S4","541 ATLANTIC AVENUE","",11217,4,1,5,1875,2811,1900,2,"S4",1e+07,2011-05-19,2011,"BK",302,"39","1004","15",33,11217,"E226",84,38,2600,"3","02","2K","541 ATLANTIC AVENUE","R7A",NA,NA,NA,"C2-4",NA,"DB",NA,NA,NA,"N","S4","04",0,"P","THOR ATLANTIC GARDENS",1875,2811,940,1871,940,0,0,0,0,0,"2",1,3,4,5,20.83,90,20.83,45,NA,"0","N","5","5",130963,177234,0,0,1900,1980,0,NA,NA,1.5,4,0,4,3,3001800052,0,"0039",989932,188893,"16c",NA,"302 025","30105",NA,0,NA,"1",NA,NA,"17V1.1",0,234.848346409,1921.87058923
"1040",3,"BAY RIDGE","21  OFFICE BUILDINGS","4",6035,60,"","O6","445-449 86TH STREET","",11209,0,3,3,6000,17530,1939,4,"O6",1e+07,2012-11-14,2012,"BK",310,"138","3001","20",43,11209,"E242",68,31,7910,"3","10","3E","447 86 STREET","C4-2A",NA,NA,NA,NA,NA,"BR",NA,NA,NA,"N","K2","05",0,NA,"447 86TH LLC",6000,18382,18382,0,0,12586,0,0,0,5796,"2",1,3,0,3,60,100,60,80,NA,"0","N","5","5",315000,4499550,0,0,1939,1979,0,NA,NA,3.06,3,3,3,3,3060350060,0,"0138",976768,165992,"22b",NA,"311 034","31806",NA,0,NA,"1",NA,NA,"17V1.1",0,320.34164291,5971.32872836
"1041",3,"BEDFORD STUYVESANT","08  RENTALS - ELEVATOR APARTMENTS","2",1579,37,"","D9","885 PARK AVENUE","",11206,28,0,28,8590,57125,1920,2,"D9",1e+07,2012-10-10,2012,"BK",303,"285.01","1003","14",36,11206,"E217",81,34,1720,"3","03","1B","889 PARK AVENUE","C4-4L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D9","03",0,NA,"DSA 415 WASHINGTON AV",8590,57125,0,57125,0,0,0,0,0,0,"2",1,5,34,34,114.25,100,114.25,100,NA,"0","Y","5","5",154800,1500300,0,0,1920,2012,2012,NA,NA,6.65,3.45,4,4,3,3015790037,0,"028501",1000980,193923,"13b",NA,"303 061","30604",NA,0,NA,"1",NA,NA,"17V1.1",0,410.210721305,8674.89968539
